# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	74529	76145	-						24890666	JH146_RS00375	1617		old_locus_tag=JH146_0075
CDS	with_protein	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	74529	76145	-	WP_048201142.1	WP_048201142.1		alkaline phosphatase family protein		24890666	JH146_RS00375	1617	538	
gene	protein_coding	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	76139	77119	-						24890667	JH146_RS00380	981		old_locus_tag=JH146_0076
CDS	with_protein	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	76139	77119	-	WP_048201143.1	WP_048201143.1		glycosyltransferase		24890667	JH146_RS00380	981	326	
gene	protein_coding	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	77116	78207	-						24890668	JH146_RS00385	1092		old_locus_tag=JH146_0077
CDS	with_protein	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	77116	78207	-	WP_048201144.1	WP_048201144.1		DegT/DnrJ/EryC1/StrS family aminotransferase		24890668	JH146_RS00385	1092	363	
gene	protein_coding	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	78215	78871	-						24890669	JH146_RS00390	657		old_locus_tag=JH146_0078
CDS	with_protein	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	78215	78871	-	WP_048201145.1	WP_048201145.1		HAD family hydrolase		24890669	JH146_RS00390	657	218	
gene	protein_coding	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	78918	79670	-						24890670	JH146_RS00395	753		old_locus_tag=JH146_0079
CDS	with_protein	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	78918	79670	-	WP_048201146.1	WP_048201146.1		class I SAM-dependent methyltransferase		24890670	JH146_RS00395	753	250	
gene	protein_coding	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	79660	80658	-						24890671	JH146_RS00400	999		old_locus_tag=JH146_0080
CDS	with_protein	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	79660	80658	-	WP_048201147.1	WP_048201147.1		ATP-grasp domain-containing protein		24890671	JH146_RS00400	999	332	
gene	protein_coding	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	80639	81091	-						24890672	JH146_RS00405	453		old_locus_tag=JH146_0081
CDS	with_protein	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	80639	81091	-	WP_048201148.1	WP_048201148.1		FdtA/QdtA family cupin domain-containing protein		24890672	JH146_RS00405	453	150	
gene	protein_coding	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	81159	82055	-					rfbD	24890673	JH146_RS00410	897		old_locus_tag=JH146_0082
CDS	with_protein	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	81159	82055	-	WP_048201149.1	WP_048201149.1		dTDP-4-dehydrorhamnose reductase	rfbD	24890673	JH146_RS00410	897	298	
gene	protein_coding	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	82072	83142	-						24890674	JH146_RS00415	1071		old_locus_tag=JH146_0083
CDS	with_protein	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	82072	83142	-	WP_048201150.1	WP_048201150.1		ATP-binding protein		24890674	JH146_RS00415	1071	356	
gene	protein_coding	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	83148	84143	-					rfbB	24890675	JH146_RS00420	996		old_locus_tag=JH146_0084
CDS	with_protein	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	83148	84143	-	WP_048201151.1	WP_048201151.1		dTDP-glucose 4,6-dehydratase	rfbB	24890675	JH146_RS00420	996	331	
gene	protein_coding	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	84146	85024	-					rfbA	24890676	JH146_RS00425	879		old_locus_tag=JH146_0085
CDS	with_protein	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	84146	85024	-	WP_048201152.1	WP_048201152.1		glucose-1-phosphate thymidylyltransferase RfbA	rfbA	24890676	JH146_RS00425	879	292	
gene	protein_coding	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	85035	85604	-					rfbC	24890677	JH146_RS00430	570		old_locus_tag=JH146_0086
CDS	with_protein	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	85035	85604	-	WP_048201153.1	WP_048201153.1		dTDP-4-dehydrorhamnose 3,5-epimerase	rfbC	24890677	JH146_RS00430	570	189	
gene	protein_coding	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	85634	85918	-						24890678	JH146_RS00435	285		old_locus_tag=JH146_0087
CDS	with_protein	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	85634	85918	-	WP_048201154.1	WP_048201154.1		nucleotidyltransferase domain-containing protein		24890678	JH146_RS00435	285	94	
gene	protein_coding	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	85920	86459	-						24890679	JH146_RS00440	540		old_locus_tag=JH146_0088
CDS	with_protein	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	85920	86459	-	WP_173400848.1	WP_173400848.1		HAD family hydrolase		24890679	JH146_RS00440	540	179	
gene	protein_coding	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	86472	87386	-						24890680	JH146_RS00445	915		old_locus_tag=JH146_0089
CDS	with_protein	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	86472	87386	-	WP_048201156.1	WP_048201156.1		PfkB family carbohydrate kinase		24890680	JH146_RS00445	915	304	
gene	protein_coding	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	87396	87869	-					rfaE2	24890681	JH146_RS00450	474		old_locus_tag=JH146_0090
CDS	with_protein	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	87396	87869	-	WP_048201157.1	WP_048201157.1		D-glycero-beta-D-manno-heptose 1-phosphate adenylyltransferase	rfaE2	24890681	JH146_RS00450	474	157	
gene	protein_coding	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	87901	88203	-						24890682	JH146_RS00455	303		old_locus_tag=JH146_0091
CDS	with_protein	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	87901	88203	-	WP_048201158.1	WP_048201158.1		hypothetical protein		24890682	JH146_RS00455	303	100	
gene	protein_coding	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	88218	88775	-					gmhA	24890683	JH146_RS00460	558		old_locus_tag=JH146_0092
CDS	with_protein	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	88218	88775	-	WP_048201159.1	WP_048201159.1		D-sedoheptulose 7-phosphate isomerase	gmhA	24890683	JH146_RS00460	558	185	
gene	protein_coding	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	88862	89713	+					galU	24890684	JH146_RS00465	852		old_locus_tag=JH146_0093
CDS	with_protein	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	88862	89713	+	WP_048201160.1	WP_048201160.1		UTP--glucose-1-phosphate uridylyltransferase GalU	galU	24890684	JH146_RS00465	852	283	
gene	protein_coding	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	89773	90186	+						24890685	JH146_RS00470	414		old_locus_tag=JH146_0094
CDS	with_protein	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	89773	90186	+	WP_048201161.1	WP_048201161.1		EamA family transporter		24890685	JH146_RS00470	414	137	
gene	protein_coding	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	90215	90469	-						24890686	JH146_RS00475	255		old_locus_tag=JH146_0095
CDS	with_protein	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	90215	90469	-	WP_048201162.1	WP_048201162.1		hypothetical protein		24890686	JH146_RS00475	255	84	
gene	protein_coding	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	90599	91774	+						24890687	JH146_RS00480	1176		old_locus_tag=JH146_0096
CDS	with_protein	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	90599	91774	+	WP_048202556.1	WP_048202556.1		redox-regulated ATPase YchF		24890687	JH146_RS00480	1176	391	
gene	protein_coding	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	91800	92237	-					cobZ	24890688	JH146_RS00485	438		old_locus_tag=JH146_0097
CDS	with_protein	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	91800	92237	-	WP_048201163.1	WP_048201163.1		alpha-ribazole phosphatase CobZ	cobZ	24890688	JH146_RS00485	438	145	
gene	protein_coding	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	92253	93266	-						24890689	JH146_RS00490	1014		old_locus_tag=JH146_0098
CDS	with_protein	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	92253	93266	-	WP_048201164.1	WP_048201164.1		ATP-binding protein		24890689	JH146_RS00490	1014	337	
gene	protein_coding	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	93360	95996	+						24890690	JH146_RS00495	2637		old_locus_tag=JH146_0099
CDS	with_protein	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	93360	95996	+	WP_048201165.1	WP_048201165.1		DEAD/DEAH box helicase		24890690	JH146_RS00495	2637	878	
gene	protein_coding	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	95976	96761	-					cbiQ	24890691	JH146_RS00500	786		old_locus_tag=JH146_0100
CDS	with_protein	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	95976	96761	-	WP_048201166.1	WP_048201166.1		cobalt ECF transporter T component CbiQ	cbiQ	24890691	JH146_RS00500	786	261	
gene	protein_coding	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	96834	97151	-						24890692	JH146_RS00505	318		old_locus_tag=JH146_0101
CDS	with_protein	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	96834	97151	-	WP_048201167.1	WP_048201167.1		PDGLE domain-containing protein		24890692	JH146_RS00505	318	105	
gene	protein_coding	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	97175	97801	-					cbiM	24890693	JH146_RS00510	627		old_locus_tag=JH146_0102
CDS	with_protein	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	97175	97801	-	WP_048201168.1	WP_048201168.1		cobalt transporter CbiM	cbiM	24890693	JH146_RS00510	627	208	
gene	protein_coding	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	98141	98293	+						31862385	JH146_RS08525	153		
CDS	with_protein	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	98141	98293	+	WP_015791103.1	WP_015791103.1		Trm112 family protein		31862385	JH146_RS08525	153	50	
gene	protein_coding	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	98302	98823	+					thpR	24890694	JH146_RS00515	522		old_locus_tag=JH146_0103
CDS	with_protein	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	98302	98823	+	WP_048201169.1	WP_048201169.1		RNA 2',3'-cyclic phosphodiesterase	thpR	24890694	JH146_RS00515	522	173	
gene	protein_coding	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	98826	99335	+						24890695	JH146_RS00520	510		old_locus_tag=JH146_0104
CDS	with_protein	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	98826	99335	+	WP_048201170.1	WP_048201170.1		hypothetical protein		24890695	JH146_RS00520	510	169	
gene	protein_coding	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	99395	100630	+						24890696	JH146_RS00525	1236		old_locus_tag=JH146_0105
CDS	with_protein	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	99395	100630	+	WP_236953701.1	WP_236953701.1		zinc ribbon domain-containing protein		24890696	JH146_RS00525	1236	411	
gene	protein_coding	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	100694	102037	+						24890697	JH146_RS00530	1344		old_locus_tag=JH146_0106
CDS	with_protein	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	100694	102037	+	WP_048201172.1	WP_048201172.1		hypothetical protein		24890697	JH146_RS00530	1344	447	
gene	protein_coding	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	102026	103564	-						24890698	JH146_RS00535	1539		old_locus_tag=JH146_0107
CDS	with_protein	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	102026	103564	-	WP_048201173.1	WP_048201173.1		ATP-binding protein		24890698	JH146_RS00535	1539	512	
gene	protein_coding	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	103565	104074	-						24890699	JH146_RS00540	510		old_locus_tag=JH146_0108
CDS	with_protein	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	103565	104074	-	WP_048201174.1	WP_048201174.1		hypothetical protein		24890699	JH146_RS00540	510	169	
gene	protein_coding	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	104283	104474	+						24890700	JH146_RS00545	192		old_locus_tag=JH146_0109
CDS	with_protein	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	104283	104474	+	WP_048201175.1	WP_048201175.1		tautomerase family protein		24890700	JH146_RS00545	192	63	
gene	protein_coding	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	104493	105092	+						24890701	JH146_RS00550	600		old_locus_tag=JH146_0110
CDS	with_protein	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	104493	105092	+	WP_048201176.1	WP_048201176.1		FmdE family protein		24890701	JH146_RS00550	600	199	
gene	protein_coding	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	105095	105511	+						24890702	JH146_RS00555	417		old_locus_tag=JH146_0111
CDS	with_protein	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	105095	105511	+	WP_048201177.1	WP_048201177.1		ArsR family transcriptional regulator		24890702	JH146_RS00555	417	138	
gene	protein_coding	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	105511	106665	+						24890703	JH146_RS00560	1155		old_locus_tag=JH146_0112
CDS	with_protein	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	105511	106665	+	WP_048201178.1	WP_048201178.1		MMPL family transporter		24890703	JH146_RS00560	1155	384	
gene	protein_coding	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	106662	108338	+						24890704	JH146_RS00565	1677		old_locus_tag=JH146_0113
CDS	with_protein	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	106662	108338	+	WP_048201179.1	WP_048201179.1		COG1361 S-layer family protein		24890704	JH146_RS00565	1677	558	
gene	protein_coding	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	108413	109573	+						24890705	JH146_RS00570	1161		old_locus_tag=JH146_0114
CDS	with_protein	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	108413	109573	+	WP_048201180.1	WP_048201180.1		MFS transporter		24890705	JH146_RS00570	1161	386	
gene	protein_coding	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	109574	110086	-						24890706	JH146_RS00575	513		old_locus_tag=JH146_0115
CDS	with_protein	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	109574	110086	-	WP_048201181.1	WP_048201181.1		NTPase		24890706	JH146_RS00575	513	170	
gene	protein_coding	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	110181	110453	+						24890707	JH146_RS00580	273		old_locus_tag=JH146_0116
CDS	with_protein	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	110181	110453	+	WP_048201182.1	WP_048201182.1		ACT domain-containing protein		24890707	JH146_RS00580	273	90	
gene	protein_coding	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	110477	111220	-						24890708	JH146_RS00585	744		old_locus_tag=JH146_0117
CDS	with_protein	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	110477	111220	-	WP_048201183.1	WP_048201183.1		class I SAM-dependent methyltransferase family protein		24890708	JH146_RS00585	744	247	
gene	protein_coding	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	111225	111938	-						24890709	JH146_RS00590	714		old_locus_tag=JH146_0118
CDS	with_protein	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	111225	111938	-	WP_236953664.1	WP_236953664.1		hypothetical protein		24890709	JH146_RS00590	714	237	
gene	protein_coding	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	111958	112164	-						70359819	JH146_RS08765	207		old_locus_tag=JH146_0119
CDS	with_protein	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	111958	112164	-	WP_236953665.1	WP_236953665.1		hypothetical protein		70359819	JH146_RS08765	207	68	
gene	protein_coding	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	112214	113518	-					aspS	24890710	JH146_RS00595	1305		old_locus_tag=JH146_0120
CDS	with_protein	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	112214	113518	-	WP_048201184.1	WP_048201184.1		aspartate--tRNA(Asn) ligase	aspS	24890710	JH146_RS00595	1305	434	
gene	protein_coding	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	113759	114154	-						24890711	JH146_RS00600	396		old_locus_tag=JH146_0121
CDS	with_protein	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	113759	114154	-	WP_048201185.1	WP_048201185.1		Zn-ribbon domain-containing OB-fold protein		24890711	JH146_RS00600	396	131	
gene	protein_coding	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	114319	114492	-						24890712	JH146_RS00605	174		old_locus_tag=JH146_0122
CDS	with_protein	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	114319	114492	-	WP_081874500.1	WP_081874500.1		CooT family nickel-binding protein		24890712	JH146_RS00605	174	57	
gene	protein_coding	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	114498	114686	-						43932114	JH146_RS08685	189		old_locus_tag=JH146_0123
CDS	with_protein	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	114498	114686	-	WP_048201187.1	WP_048201187.1		hypothetical protein		43932114	JH146_RS08685	189	62	
gene	protein_coding	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	114683	114910	-						24890714	JH146_RS00615	228		old_locus_tag=JH146_0124
CDS	with_protein	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	114683	114910	-	WP_153232477.1	WP_153232477.1		hypothetical protein		24890714	JH146_RS00615	228	75	
gene	protein_coding	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	114924	116102	-						24890715	JH146_RS00620	1179		old_locus_tag=JH146_0125
CDS	with_protein	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	114924	116102	-	WP_048201189.1	WP_048201189.1		thiolase domain-containing protein		24890715	JH146_RS00620	1179	392	
gene	protein_coding	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	116099	116479	-						24890716	JH146_RS00625	381		old_locus_tag=JH146_0126
CDS	with_protein	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	116099	116479	-	WP_048201190.1	WP_048201190.1		DUF86 domain-containing protein		24890716	JH146_RS00625	381	126	
gene	protein_coding	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	116552	116974	-						24890717	JH146_RS00630	423		old_locus_tag=JH146_0127
CDS	with_protein	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	116552	116974	-	WP_048201191.1	WP_048201191.1		nucleotidyltransferase domain-containing protein		24890717	JH146_RS00630	423	140	
gene	protein_coding	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	116980	118017	-						24890718	JH146_RS00635	1038		old_locus_tag=JH146_0128
CDS	with_protein	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	116980	118017	-	WP_048201192.1	WP_048201192.1		hydroxymethylglutaryl-CoA synthase		24890718	JH146_RS00635	1038	345	
gene	protein_coding	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	118034	118729	-						24890719	JH146_RS00640	696		old_locus_tag=JH146_0129
CDS	with_protein	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	118034	118729	-	WP_048201193.1	WP_048201193.1		helix-turn-helix domain-containing protein		24890719	JH146_RS00640	696	231	
gene	protein_coding	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	118852	119844	-					ilvC	24890720	JH146_RS00645	993		old_locus_tag=JH146_0130
CDS	with_protein	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	118852	119844	-	WP_048201194.1	WP_048201194.1		ketol-acid reductoisomerase	ilvC	24890720	JH146_RS00645	993	330	
gene	protein_coding	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	120110	122359	+						24890721	JH146_RS00650	2250		old_locus_tag=JH146_0131
CDS	with_protein	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	120110	122359	+	WP_052352064.1	WP_052352064.1		ATP-binding protein		24890721	JH146_RS00650	2250	749	
