# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	68013	69089	-	WP_010869566.1	WP_010869566.1		ATP-binding protein		1450913	MJ_RS00370	1077	358	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	69233	70324	-						1450914	MJ_RS00375	1092		old_locus_tag=MJ0075,MJ_0075
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	69233	70324	-	WP_064496384.1	WP_064496384.1		ATP-binding protein		1450914	MJ_RS00375	1092	363	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	70391	71539	-						1450915	MJ_RS00380	1149		old_locus_tag=MJ0077,MJ_0077
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	70391	71539	-	WP_010869568.1	WP_010869568.1		hypothetical protein		1450915	MJ_RS00380	1149	382	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	71620	71961	+						1450916	MJ_RS00385	342		old_locus_tag=MJ0076,MJ_0076
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	71620	71961	+	WP_010869569.1	WP_010869569.1		hypothetical protein		1450916	MJ_RS00385	342	113	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	72051	72674	-						1450917	MJ_RS00390	624		old_locus_tag=MJ0078,MJ_0078
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	72051	72674	-	WP_010869570.1	WP_010869570.1		hypothetical protein		1450917	MJ_RS00390	624	207	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	72664	73794	-						1450918	MJ_RS00395	1131		old_locus_tag=MJ0079,MJ_0079
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	72664	73794	-	WP_064496385.1	WP_064496385.1		AAA family ATPase		1450918	MJ_RS00395	1131	376	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	73799	74182	-						1450919	MJ_RS00400	384		old_locus_tag=MJ0080,MJ_0080
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	73799	74182	-	WP_010869572.1	WP_010869572.1		CopG family ribbon-helix-helix protein		1450919	MJ_RS00400	384	127	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	74670	76013	+					mcrB	1450920	MJ_RS00405	1344		old_locus_tag=MJ0081,MJ_0081
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	74670	76013	+	WP_010869573.1	WP_010869573.1		coenzyme-B sulfoethylthiotransferase subunit beta	mcrB	1450920	MJ_RS00405	1344	447	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	76026	76826	+					mcrG	1450921	MJ_RS00410	801		old_locus_tag=MJ0082,MJ_0082
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	76026	76826	+	WP_010869574.1	WP_010869574.1		coenzyme-B sulfoethylthiotransferase subunit gamma	mcrG	1450921	MJ_RS00410	801	266	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	76826	78484	+					mcrA	1450922	MJ_RS00415	1659		old_locus_tag=MJ0083,MJ_0083
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	76826	78484	+	WP_010869575.1	WP_010869575.1		coenzyme-B sulfoethylthiotransferase subunit alpha	mcrA	1450922	MJ_RS00415	1659	552	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	78746	79495	+						1450923	MJ_RS00420	750		old_locus_tag=MJ0084,MJ_0084
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	78746	79495	+	WP_010869576.1	WP_010869576.1		P-loop NTPase		1450923	MJ_RS00420	750	249	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	79630	80751	+						1450924	MJ_RS00425	1122		old_locus_tag=MJ0085,MJ_0085
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	79630	80751	+	WP_010869577.1	WP_010869577.1		iron ABC transporter substrate-binding protein		1450924	MJ_RS00425	1122	373	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	80788	81906	+						1450925	MJ_RS00430	1119		old_locus_tag=MJ0086,MJ_0086
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	80788	81906	+	WP_010869578.1	WP_010869578.1		hypothetical protein		1450925	MJ_RS00430	1119	372	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	81930	82979	+						1450926	MJ_RS00435	1050		old_locus_tag=MJ0087,MJ_0087
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	81930	82979	+	WP_010869579.1	WP_010869579.1		iron ABC transporter permease		1450926	MJ_RS00435	1050	349	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	83019	83540	+						1450927	MJ_RS00440	522		old_locus_tag=MJ0088,MJ_0088
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	83019	83540	+	WP_244409432.1	WP_244409432.1		hypothetical protein		1450927	MJ_RS00440	522	173	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	83550	84305	+						1450928	MJ_RS00445	756		old_locus_tag=MJ0089,MJ_0089
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	83550	84305	+	WP_064496386.1	WP_064496386.1		ABC transporter ATP-binding protein		1450928	MJ_RS00445	756	251	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	84395	85609	+						1450929	MJ_RS00450	1215		old_locus_tag=MJ0090,MJ_0090
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	84395	85609	+	WP_064496387.1	WP_064496387.1		U32 family peptidase		1450929	MJ_RS00450	1215	404	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	85705	86613	+						1450930	MJ_RS00455	909		old_locus_tag=MJ0091,MJ_0091
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	85705	86613	+	WP_010869583.1	WP_010869583.1		calcium/sodium antiporter		1450930	MJ_RS00455	909	302	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	86613	88082	+						1450931	MJ_RS00460	1470		old_locus_tag=MJ0092,MJ_0092
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	86613	88082	+	WP_010869584.1	WP_010869584.1		succinate dehydrogenase/fumarate reductase iron-sulfur subunit		1450931	MJ_RS00460	1470	489	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	88089	88517	-						1450932	MJ_RS00465	429		old_locus_tag=MJ0093,MJ_0093
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	88089	88517	-	WP_010869585.1	WP_010869585.1		hypothetical protein		1450932	MJ_RS00465	429	142	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	88561	89481	-						1450933	MJ_RS00470	921		old_locus_tag=MJ0094,MJ_0094
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	88561	89481	-	WP_064496388.1	WP_064496388.1		methanogenesis marker 7 protein		1450933	MJ_RS00470	921	306	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	89565	89945	-						1450934	MJ_RS00475	381		old_locus_tag=MJ0095,MJ_0095
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	89565	89945	-	WP_010869587.1	WP_010869587.1		DUF2209 family protein		1450934	MJ_RS00475	381	126	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	89964	90752	-						1450935	MJ_RS00480	789		old_locus_tag=MJ0096,MJ_0096
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	89964	90752	-	WP_010869588.1	WP_010869588.1		hypothetical protein		1450935	MJ_RS00480	789	262	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	91045	91476	-						1450936	MJ_RS00485	432		old_locus_tag=MJ0097,MJ_0097
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	91045	91476	-	WP_010869589.1	WP_010869589.1		translation initiation factor IF-2 subunit beta		1450936	MJ_RS00485	432	143	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	91672	91857	-						1450937	MJ_RS00490	186		old_locus_tag=MJ0098,MJ_0098
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	91672	91857	-	WP_010869590.1	WP_010869590.1		50S ribosomal protein L37e		1450937	MJ_RS00490	186	61	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	92385	92546	-						43875331	MJ_RS09430	162		
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	92385	92546	-	WP_162484740.1	WP_162484740.1		hypothetical protein		43875331	MJ_RS09430	162	53	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	92902	93297	-						1450938	MJ_RS00495	396		old_locus_tag=MJ0099,MJ_0099
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	92902	93297	-	WP_010869591.1	WP_010869591.1		4Fe-4S binding protein		1450938	MJ_RS00495	396	131	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	93294	94823	-						1450939	MJ_RS00500	1530		old_locus_tag=MJ0100,MJ_0100
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	93294	94823	-	WP_010869592.1	WP_010869592.1		CBS domain-containing protein		1450939	MJ_RS00500	1530	509	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	95050	96405	-						1450940	MJ_RS00505	1356		old_locus_tag=MJ0101,MJ_0101
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	95050	96405	-	WP_010869593.1	WP_010869593.1		signal recognition particle protein Srp54		1450940	MJ_RS00505	1356	451	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	96499	97053	-						1450941	MJ_RS00510	555		old_locus_tag=MJ0102,MJ_0102
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	96499	97053	-	WP_010869594.1	WP_010869594.1		UbiX family flavin prenyltransferase		1450941	MJ_RS00510	555	184	
gene	tRNA	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	97426	97537	-						1450942	MJ_RS00515	112		old_locus_tag=MJ_t01,MJt01,tRNA-Met-1
tRNA		GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	97426	97537	-				tRNA-Met		1450942	MJ_RS00515	77		anticodon=CAT
gene	tRNA	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	97629	97716	+						1450943	MJ_RS00520	88		old_locus_tag=MJ_t02,MJt02,tRNA-Leu-1
tRNA		GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	97629	97716	+				tRNA-Leu		1450943	MJ_RS00520	88		anticodon=GAG
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	97958	99259	+						1450944	MJ_RS00525	1302		old_locus_tag=MJ0103,MJ_0103
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	97958	99259	+	WP_010869595.1	WP_010869595.1		radical SAM protein		1450944	MJ_RS00525	1302	433	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	99273	101234	+						1450945	MJ_RS00530	1962		old_locus_tag=MJ0104,MJ_0104
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	99273	101234	+	WP_064496391.1	WP_064496391.1		IGHMBP2 family helicase		1450945	MJ_RS00530	1962	653	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	101236	101580	-						1450946	MJ_RS00535	345		old_locus_tag=MJ0105,MJ_0105
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	101236	101580	-	WP_064496392.1	WP_064496392.1		DUF473 family protein		1450946	MJ_RS00535	345	114	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	101837	102541	-						1450947	MJ_RS00540	705		old_locus_tag=MJ0106,MJ_0106
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	101837	102541	-	WP_064496393.1	WP_064496393.1		proteasome assembly chaperone family protein		1450947	MJ_RS00540	705	234	
gene	pseudogene	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	102733	104317	+						1450948	MJ_RS00545	1585		pseudo;old_locus_tag=MJ0107,MJ_0107
CDS	without_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	102733	104317	+				dihydropteroate synthase-like protein		1450948	MJ_RS00545	1585		pseudo
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	104317	105648	+					pyk	1450949	MJ_RS00550	1332		old_locus_tag=MJ0108,MJ_0108
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	104317	105648	+	WP_064496394.1	WP_064496394.1		pyruvate kinase	pyk	1450949	MJ_RS00550	1332	443	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	105661	106419	-						1450950	MJ_RS00555	759		old_locus_tag=MJ0109,MJ_0109
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	105661	106419	-	WP_010869601.1	WP_010869601.1		bifunctional fructose-bisphosphatase/inositol-phosphate phosphatase		1450950	MJ_RS00555	759	252	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	106611	106880	-						1450951	MJ_RS00560	270		old_locus_tag=MJ0110,MJ_0110
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	106611	106880	-	WP_064496395.1	WP_064496395.1		lipid-A-disaccharide synthase N-terminal domain-containing protein		1450951	MJ_RS00560	270	89	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	106958	108148	+						1450952	MJ_RS00565	1191		old_locus_tag=MJ0111,MJ_0111
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	106958	108148	+	WP_010869603.1	WP_010869603.1		preprotein translocase subunit SecD		1450952	MJ_RS00565	1191	396	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	108691	110157	-					acsC	1450953	MJ_RS00570	1467		old_locus_tag=MJ0112,MJ_0112
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	108691	110157	-	WP_010869604.1	WP_010869604.1		acetyl-CoA decarbonylase/synthase complex subunit gamma	acsC	1450953	MJ_RS00570	1467	488	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	110328	111545	-					cdhD	1450954	MJ_RS00575	1218		old_locus_tag=MJ0113,MJ_0113
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	110328	111545	-	WP_010869605.1	WP_010869605.1		CO dehydrogenase/acetyl-CoA synthase subunit delta	cdhD	1450954	MJ_RS00575	1218	405	
gene	tRNA	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	111766	111854	+						1450955	MJ_RS00580	89		old_locus_tag=MJ_t03,MJt03,tRNA-SeC-1
tRNA		GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	111766	111854	+				tRNA-Sec		1450955	MJ_RS00580	89		anticodon=TCA
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	111874	112785	+						1450956	MJ_RS00585	912		old_locus_tag=MJ0114,MJ_0114
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	111874	112785	+	WP_010869606.1	WP_010869606.1		hypothetical protein		1450956	MJ_RS00585	912	303	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	112782	113249	-						1450957	MJ_RS00590	468		old_locus_tag=MJ0115,MJ_0115
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	112782	113249	-	WP_010869607.1	WP_010869607.1		methanogenesis marker 9 domain-containing protein		1450957	MJ_RS00590	468	155	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	113254	113931	-					arfB	1450958	MJ_RS00595	678		old_locus_tag=MJ0116,MJ_0116
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	113254	113931	-	WP_010869608.1	WP_010869608.1		2-amino-5-formylamino-6-ribosylaminopyrimidin-4(3H)-one 5'-monophosphate deformylase	arfB	1450958	MJ_RS00595	678	225	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	113973	114146	-						1450959	MJ_RS00600	174		old_locus_tag=MJ0116.1,MJ_0116.1
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	113973	114146	-	WP_064496398.1	WP_064496398.1		RNA-protein complex protein Nop10		1450959	MJ_RS00600	174	57	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	114162	114953	-						1450960	MJ_RS00605	792		old_locus_tag=MJ0117,MJ_0117
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	114162	114953	-	WP_064496399.1	WP_064496399.1		translation initiation factor IF-2 subunit alpha		1450960	MJ_RS00605	792	263	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	115215	115697	+					mcrD	1450961	MJ_RS00610	483		old_locus_tag=MJ0118,MJ_0118
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	115215	115697	+	WP_064496400.1	WP_064496400.1		methyl-coenzyme M reductase operon protein D	mcrD	1450961	MJ_RS00610	483	160	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	115723	116367	-						1450962	MJ_RS00615	645		old_locus_tag=MJ0119,MJ_0119
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	115723	116367	-	WP_064496401.1	WP_064496401.1		hypothetical protein		1450962	MJ_RS00615	645	214	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	116369	117070	-						1450963	MJ_RS00620	702		old_locus_tag=MJ0120,MJ_0120
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	116369	117070	-	WP_010869613.1	WP_010869613.1		hypothetical protein		1450963	MJ_RS00620	702	233	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	117067	117852	-						1450964	MJ_RS00625	786		old_locus_tag=MJ0121,MJ_0121
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	117067	117852	-	WP_010869614.1	WP_010869614.1		ABC transporter ATP-binding protein		1450964	MJ_RS00625	786	261	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	118231	119136	-						1450965	MJ_RS00630	906		old_locus_tag=MJ0122,MJ_0122
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	118231	119136	-	WP_064496898.1	WP_064496898.1		ribose 1,5-bisphosphate isomerase		1450965	MJ_RS00630	906	301	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	119192	119524	-						1450966	MJ_RS00635	333		old_locus_tag=MJ0123,MJ_0123
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	119192	119524	-	WP_010869616.1	WP_010869616.1		DUF45 domain-containing protein		1450966	MJ_RS00635	333	110	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	119511	122837	-						1452609	MJ_RS00640	3327		old_locus_tag=MJ0124,MJ0124m,MJ_0124,MJ_0124m
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	119511	122837	-	WP_244409527.1	WP_244409527.1		type I restriction endonuclease subunit R		1452609	MJ_RS00640	3327	1108	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	123027	123377	-						1450967	MJ_RS00645	351		old_locus_tag=MJ0125,MJ_0125
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	123027	123377	-	WP_010869618.1	WP_010869618.1		DUF86 domain-containing protein		1450967	MJ_RS00645	351	116	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	123388	123684	-						1450968	MJ_RS00650	297		old_locus_tag=MJ0126,MJ_0126
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	123388	123684	-	WP_010869619.1	WP_010869619.1		nucleotidyltransferase family protein		1450968	MJ_RS00650	297	98	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	123668	124033	-						1450969	MJ_RS00655	366		old_locus_tag=MJ0127,MJ_0127
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	123668	124033	-	WP_010869620.1	WP_010869620.1		DUF86 domain-containing protein		1450969	MJ_RS00655	366	121	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	124044	124340	-						1450970	MJ_RS00660	297		old_locus_tag=MJ0128,MJ_0128
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	124044	124340	-	WP_010869621.1	WP_010869621.1		nucleotidyltransferase family protein		1450970	MJ_RS00660	297	98	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	124531	124998	+						1450971	MJ_RS00665	468		old_locus_tag=MJ0129,MJ_0129
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	124531	124998	+	WP_064496402.1	WP_064496402.1		hypothetical protein		1450971	MJ_RS00665	468	155	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	125178	125486	-						32159987	MJ_RS09275	309		
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	125178	125486	-	WP_162484741.1	WP_162484741.1		restriction endonuclease subunit S		32159987	MJ_RS09275	309	102	
